animal,urban,humanDisturbed,UTI,tolerance,invasion.potential,Brain,Body,broodValue,HA,DA
Halcyon_leucocephala,0,1,NA,NA,NA,1.12,41.4,NA,NA,NA
Halcyon_senegaloides,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Halcyon_pileata,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Pelargopsis_capensis,0,1,NA,NA,NA,2.908333333,170,NA,NA,NA
Pelargopsis_melanorhyncha,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Pelargopsis_amauroptera,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ceyx_madagascariensis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcedo_leucogaster,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Alcedo_cristata,1,1,NA,NA,NA,0.56,15.7,NA,NA,NA
Alcedo_vintsioides,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Ceyx_lecontei,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Ceyx_pictus,0,1,NA,NA,NA,0.45,11.4,NA,NA,NA
Alcedo_euryzona,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcedo_hercules,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcedo_meninting,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Alcedo_quadribrachys,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Alcedo_semitorquata,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcedo_atthis,1,1,-0.00934618537114155,exploiter,NA,0.7225,26.15,-1.476970402,0.464285714285714,0.21
Alcedo_coerulescens,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Alcedo_websteri,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcedo_azurea,1,1,NA,NA,NA,0.921666667,34.55,NA,NA,NA
Alcedo_pusilla,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Caridonax_fulgidus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Ceyx_rufidorsa,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Ceyx_erithaca,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Ceyx_lepidus,0,1,NA,NA,NA,0.6175,19.325,NA,NA,NA
Alcedo_cyanopectus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcedo_argentata,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Ceyx_melanurus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ceyx_fallax,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Aspatha_gularis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Momotus_momota,0,1,NA,NA,NA,2.27,133,NA,NA,NA
Momotus_mexicanus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Baryphthengus_ruficapillus,0,1,NA,NA,NA,2.675,172,NA,NA,NA
Baryphthengus_martii,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Hylomanes_momotula,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Eumomota_superciliosa,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Electron_carinatum,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Electron_platyrhynchum,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Bucco_capensis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Nystalus_maculatus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Nystalus_chacuru,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Nystalus_striolatus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Nystalus_radiatus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Monasa_nigrifrons,0,1,NA,NA,NA,1.55,68,NA,NA,NA
Monasa_morphoeus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Monasa_atra,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Monasa_flavirostris,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Bucco_tamatia,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Chelidoptera_tenebrosa,0,1,NA,NA,NA,0.8725,41.625,NA,NA,NA
Bucco_noanamae,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Bucco_macrodactylus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Nonnula_sclateri,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Nonnula_brunnea,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Nonnula_ruficapilla,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Nonnula_frontalis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Nonnula_amaurocephala,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Nonnula_rubecula,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Micromonacha_lanceolata,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Hypnelus_ruficollis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Hapaloptila_castanea,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Notharchus_swainsoni,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Notharchus_tectus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Notharchus_hyperrhynchus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Notharchus_ordii,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Notharchus_pectoralis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Notharchus_macrorhynchos,0,1,NA,NA,NA,1.76,95.9,NA,NA,NA
Malacoptila_mystacalis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Malacoptila_fusca,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Malacoptila_panamensis,0,1,NA,NA,NA,1.15,42,NA,NA,NA
Malacoptila_striata,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Malacoptila_rufa,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Malacoptila_fulvogularis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Malacoptila_semicincta,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Brachygalba_salmoni,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Brachygalba_albogularis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Brachygalba_goeringi,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Brachygalba_lugubris,0,1,NA,NA,NA,0.43,17.25,NA,NA,NA
Jacamaralcyon_tridactyla,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Galbula_galbula,0,1,-0.0021975835434870916,"NA",NA,0.6,20.2,NA,0.45,0
Galbula_ruficauda,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Galbula_cyanicollis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Galbula_albirostris,0,0,NA,NA,NA,0.61,19.66,NA,NA,NA
Galbula_tombacea,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Galbula_dea,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Galbula_leucogastra,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Galbula_pastazae,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Galbula_cyanescens,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Galbula_chalcothorax,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Galbalcyrhynchus_leucotis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Galbalcyrhynchus_purusianus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Jacamerops_aureus,0,0,NA,NA,NA,1.15,70.3,NA,NA,NA
Pogoniulus_bilineatus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Pogoniulus_atroflavus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Pogoniulus_chrysoconus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Pogoniulus_makawai,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pogoniulus_scolopaceus,0,1,NA,NA,NA,0.46,15.5,NA,NA,NA
Pogoniulus_pusillus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Pogoniulus_leucomystax,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Pogoniulus_coryphaeus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Pogoniulus_simplex,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pogoniulus_subsulphureus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Tricholaema_leucomelas,1,1,NA,NA,NA,0.95,35,NA,NA,NA
Lybius_chaplini,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Tricholaema_diademata,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Lybius_rolleti,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Tricholaema_lacrymosa,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Lybius_rubrifacies,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Lybius_vieilloti,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Lybius_torquatus,0,1,0.00794443105853615,avoider,NA,1.225,60,NA,0.416666666666667,0.24
Lybius_minor,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Lybius_melanopterus,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Lybius_dubius,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Lybius_bidentatus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Tricholaema_melanocephala,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Lybius_guifsobalito,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Tricholaema_frontata,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Lybius_undatus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Lybius_leucocephalus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Tricholaema_hirsuta,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Gymnobucco_bonapartei,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Gymnobucco_sladeni,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Gymnobucco_calvus,0,1,NA,NA,NA,1.3,54.55,NA,NA,NA
Gymnobucco_peli,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Stactolaema_whytii,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Stactolaema_leucotis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Stactolaema_olivacea,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Stactolaema_anchietae,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Buccanodon_duchaillui,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Trachyphonus_darnaudii,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Trachyphonus_usambiro,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Trachyphonus_erythrocephalus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Trachyphonus_margaritatus,1,1,NA,NA,NA,1.2,47,NA,NA,NA
Trachyphonus_vaillantii,0,1,0.009940439705250714,exploiter,NA,1.6,73,NA,0.333333333333333,0.35
Trachyphonus_purpuratus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Ramphastos_toco,1,1,NA,NA,NA,6.39,618,NA,NA,NA
Ramphastos_swainsonii,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Ramphastos_ambiguus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Ramphastos_tucanus,1,1,NA,NA,NA,6.2,530,NA,NA,NA
Ramphastos_brevis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Ramphastos_vitellinus,0,0,NA,NA,NA,4.8,401,NA,NA,NA
Ramphastos_dicolorus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Ramphastos_sulfuratus,0,1,NA,NA,NA,5.125,425,NA,NA,NA
Pteroglossus_viridis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Pteroglossus_inscriptus,0,0,NA,NA,NA,2.59,126,NA,NA,NA
Pteroglossus_bailloni,0,0,NA,NA,NA,3.05,139,NA,NA,NA
Pteroglossus_beauharnaesii,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pteroglossus_bitorquatus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pteroglossus_aracari,0,1,NA,NA,NA,3.61,232,NA,NA,NA
Pteroglossus_pluricinctus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pteroglossus_castanotis,0,1,NA,NA,NA,4.25,234,NA,NA,NA
Pteroglossus_frantzii,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pteroglossus_torquatus,0,1,NA,NA,NA,3.558333333,224.9,NA,NA,NA
Pteroglossus_azara,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Aulacorhynchus_haematopygus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Aulacorhynchus_derbianus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Aulacorhynchus_huallagae,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Aulacorhynchus_sulcatus,0,1,NA,NA,NA,2.84,173,NA,NA,NA
Aulacorhynchus_prasinus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Aulacorhynchus_coeruleicinctis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Selenidera_piperivora,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Selenidera_gouldii,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Selenidera_maculirostris,0,0,NA,NA,NA,3.01,138.5,NA,NA,NA
Selenidera_reinwardtii,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Selenidera_spectabilis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Selenidera_nattereri,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Andigena_hypoglauca,0,0,NA,NA,NA,5.2,298,NA,NA,NA
Andigena_nigrirostris,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Andigena_cucullata,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Andigena_laminirostris,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Semnornis_ramphastinus,0,1,NA,NA,NA,1.98,97.5,NA,NA,NA
Semnornis_frantzii,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Eubucco_richardsoni,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Eubucco_bourcierii,0,0,NA,NA,NA,1.07,37,NA,NA,NA
Eubucco_versicolor,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Eubucco_tucinkae,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Capito_quinticolor,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Capito_dayi,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Capito_aurovirens,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Capito_hypoleucus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Capito_brunneipectus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Capito_auratus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Capito_maculicoronatus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Capito_squamatus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Capito_niger,0,1,-0.01252128055367141,"NA",NA,1.4,54.8,NA,0.428571428571428,0.16
Capito_wallacei,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_pulcherrima,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_haemacephala,1,1,-0.017842014133402213,"NA",NA,NA,NA,NA,0.4375,0.24
Megalaima_viridis,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_mystacophanos,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_australis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_flavifrons,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_zeylanica,1,1,NA,NA,NA,1.97,105.8,NA,NA,NA
Psilopogon_pyrolophus,0,0,-0.15550690259839817,avoider,NA,2.29,129,NA,0.25,0.21
Megalaima_virens,0,1,-0.022598033559860564,NA,NA,2.2,235.75,NA,NA,NA
Megalaima_rafflesii,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_lagrandieri,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_corvina,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_javensis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_henricii,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_franklinii,0,0,-0.10312050871447909,avoider,NA,NA,NA,NA,0.25,0.09
Megalaima_incognita,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_asiatica,1,1,0.023698560785760492,NA,NA,1.59,90.5,NA,NA,NA
Megalaima_faber,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_oorti,1,1,-0.09086851200439083,avoider,NA,NA,NA,NA,0.375,0.09
Megalaima_nuchalis,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_armillaris,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_monticola,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_chrysopogon,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_eximia,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_faiostricta,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_rubricapillus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Megalaima_lineata,1,1,NA,NA,NA,2.25,160.5,NA,NA,NA
Calorhamphus_fuliginosus,0,1,NA,NA,NA,1.14,42.2,NA,NA,NA
Picumnus_pumilus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_lafresnayi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_sclateri,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_steindachneri,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_nebulosus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_dorbignyanus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_aurifrons,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_subtilis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_exilis,0,0,-0.006578315360122211,"NA",NA,NA,NA,NA,0.4,0
Picumnus_varzeae,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_rufiventris,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_cirratus,0,0,-0.06578774053800274,NA,NA,NA,NA,NA,NA,NA
Picumnus_pygmaeus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_temminckii,0,0,NA,NA,NA,0.595,11,NA,NA,NA
Picumnus_castelnau,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_granadensis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_spilogaster,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_fulvescens,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_olivaceus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_albosquamatus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_innominatus,0,0,-0.019418085857101808,NA,NA,NA,NA,NA,NA,NA
Picumnus_squamulatus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_fuscus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_minutissimus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_cinnamomeus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Picumnus_limae,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Sasia_africana,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Sasia_abnormis,0,0,NA,NA,NA,0.58,8.1,NA,NA,NA
Sasia_ochracea,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Nesoctites_micromegas,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Sphyrapicus_varius,1,1,0.037777364334029784,"NA",NA,1.3,49.91,-0.831620788,0.4375,0.32
Sphyrapicus_nuchalis,0,0,NA,"NA",NA,1.27,45.64,NA,0.4,0.32
Sphyrapicus_ruber,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Sphyrapicus_thyroideus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_flavifrons,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_pygmaeus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_hoffmannii,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_uropygialis,1,1,-0.058172720365397,avoider,NA,NA,NA,NA,0.428571428571428,0.38
Melanerpes_hypopolius,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_cruentatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_aurifrons,1,1,0.07927318089450797,avoider,NA,2.2,80.9,-1.088382267,0.444444444444444,0.35
Melanerpes_carolinus,1,1,-0.16760521740150025,avoider,NA,2.25,77.1,-1.595189866,0.4375,0.4
Melanerpes_pucherani,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_superciliaris,1,1,NA,NA,NA,2.6,77.6,NA,NA,NA
Melanerpes_formicivorus,0,1,-0.21188035903549896,avoider,NA,2,65.35,-1.485327047,0.416666666666667,0.29
Melanerpes_portoricensis,0,1,-0.07744642754790476,NA,NA,NA,NA,NA,NA,NA
Melanerpes_candidus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_chrysauchen,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_cactorum,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_rubricapillus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_herminieri,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_erythrocephalus,1,1,-0.023533404382712675,"NA",NA,1.84,71.6,-1.254601646,0.45,0.29
Melanerpes_pulcher,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_lewis,0,1,NA,NA,NA,2.158333333,94.41,NA,NA,NA
Melanerpes_radiolatus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_chrysogenys,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Melanerpes_striatus,0,0,NA,NA,NA,2.03625,74.895,NA,NA,NA
Xiphidiopicus_percussus,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Picoides_arcticus,0,0,NA,NA,NA,3.15,72.35,NA,NA,NA
Picoides_dorsalis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picoides_tridactylus,0,0,NA,NA,NA,2.625,49.875,-1.010723865,NA,NA
Dendrocopos_canicapillus,0,1,0.014815085785140791,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_temminckii,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_ramsayi,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_moluccensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_maculatus,0,1,-0.0019980026626731373,"NA",NA,NA,NA,NA,0.416666666666667,0
Dendrocopos_kizuki,1,1,-0.19867069497566403,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_assimilis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Picoides_scalaris,0,0,-0.008959741371471708,"NA",NA,1.3875,32.975,-0.542340879,0.416666666666667,0.16
Picoides_nuttallii,1,1,NA,"NA",NA,NA,NA,NA,0.375,0.24
Dendrocopos_minor,1,1,-0.1939206926373065,avoider,NA,1.2,19.8,-0.945440928,0.416666666666667,0.09
Dendrocopos_auriceps,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Picoides_pubescens,1,1,-0.2518724004088184,avoider,NA,1.208333333,25.3,-1.13444839,0.375,0.17
Dendrocopos_darjellensis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Veniliornis_chocoensis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Veniliornis_lignarius,0,1,-0.03343477608623724,avoider,NA,NA,NA,NA,0.4,0
Veniliornis_mixtus,0,0,-0.06578774053800274,NA,NA,NA,NA,NA,NA,NA
Veniliornis_spilogaster,0,0,NA,"NA",NA,NA,NA,NA,0.375,0.16
Veniliornis_cassini,0,1,-0.003593535510129975,"NA",NA,NA,NA,NA,0.333333333333333,0
Veniliornis_sanguineus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Veniliornis_kirkii,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Veniliornis_dignus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Veniliornis_maculifrons,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Veniliornis_nigriceps,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Veniliornis_affinis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Veniliornis_callonotus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Veniliornis_passerinus,0,1,-0.012519725344927402,"NA",NA,1.5,31.4,NA,0.4375,0
Veniliornis_frontalis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picoides_fumigatus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Picoides_villosus,0,0,-0.038750429885408,"NA",NA,2.95,82.84,-1.173268116,0,0.24
Picoides_stricklandi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picoides_arizonae,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picoides_albolarvatus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Picoides_borealis,0,1,NA,NA,NA,1.72,47.9,-1.178976947,NA,NA
Dendrocopos_atratus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_macei,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_syriacus,1,1,-0.10705907229340772,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_major,1,1,-0.10306286970838026,avoider,NA,2.59,77.18,-1.067669908,0.4375,0.32
Dendrocopos_leucotos,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_obsoletus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_noguchii,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_dorae,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_hyperythrus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_cathpharius,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Mesopicos_griseocephalus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Mesopicos_goertae,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Thripias_namaquus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Thripias_pyrrhogaster,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Thripias_xantholophus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Mesopicos_elliotii,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Dendropicos_poecilolaemus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Dendropicos_elachus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Dendropicos_fuscescens,1,1,NA,NA,NA,1.26,26,NA,NA,NA
Dendropicos_abyssinicus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Dendropicos_gabonensis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Dendropicos_stierlingi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_medius,1,1,NA,NA,NA,2.06,59,-0.844235316,NA,NA
Dendrocopos_himalayensis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_leucopterus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_nanus,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Dendrocopos_mahrattensis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
